年度,科目,題號,題目
108,社會,32,"32.封裝酒瓶的軟木塞是由栓皮櫟的樹皮製()成。根據圖十五栓皮櫟的分布區判斷，其生長環境的氣候特色，主要為下列何者？(A)全年有雨，無明顯乾季(B)250mm乾燥少雨，年降水量以下(C)1,000mm夏雨冬乾，年降水量以上()(D)400800mm圖十五"
108,社會,33,33.()圖十六為蔣渭水高速公路路線圖，其中甲路段經過的地形主要為下列何者？(A)山地(B)平原(C)丘陵(D)
108,社會,34,34.我國海軍敦睦艦隊在遠航訓練前，會先繞行表(五)臺灣進行短程的航訓任務，並停靠主要港口港口經度緯度供民眾參觀。表(五)甲至己為2015年該艦隊依甲120.27°E22.62°N序停靠的本島港口，根據各港口位置判斷，120.15E22.99N乙°°該航線應為下列何者？120.52E24.26N丙°°(A)由西南部出發行經臺灣北部至東部沿海121.74E25.13N丁°°(B)由西南部出發行經臺灣南部至東部沿海121.86E24.60N戊°°(C)由東部出發行經臺灣北部至西南部沿海121.62E23.98N(D)己°°
108,社會,35,35.()圖十七的處是歷史上某軍事行動後，統治者在征服區所興建的城市。根據分布範圍判斷，此行動最可能是下列何者？(A)十字軍東征(B)拿破崙征俄(C)亞歷山大東征(D)
108,社會,36,36.()圖十八是中國歷史上某一史事的相關內容，根(cid:4724)(cid:3325)(cid:500)(cid:2131)(cid:5868)(cid:913)(cid:1804)(cid:1800)(cid:1554)(cid:1242)(cid:2828)(cid:1937)(cid:1255)(cid:1302)據內文判斷，該史事最可能是下列何者？(cid:4096)(cid:1295)(cid:1254)(cid:1779)(cid:915)(cid:1639)(cid:1937)(A)齊桓公尊王攘夷(cid:5090)(cid:500)(cid:1018)(cid:5150)(cid:2473)(cid:2531)(cid:2217)(cid:502)(cid:1519)(cid:1068)(cid:2000)(cid:1126)(cid:3311)(cid:915)(B)漢武帝獨尊儒術(cid:2241)(cid:2936)(cid:1276)(cid:500)(cid:5120)(cid:500)(cid:2704)(cid:1220)(cid:4092)(cid:907)(cid:1502)(cid:2856)(C)秦始皇焚書坑儒(D)
108,社會,37,37.有一本書提到：「啟蒙運動的基礎是科學革命」，下列何項敘述，對這句話的詮釋最為恰當？(A)希臘、羅馬文化再發現，強調古代經典作品以人為本的價值(B)人類社會如同自然世界，可以依循理性尋找普遍的運作原則(C)機器逐漸取代人工生產，實施工廠制度促進物質生活的發展(D)
108,社會,38,38.()圖十九的四張卡片分別代表清朝曾對臺灣採取的統治措施，若依這些措施最早在臺施行的時間先後順序排列，下列何者正確？(A)甲→丁→乙→丙(B)乙→甲→丙→丁(C)丙→乙→丁→甲(D)丁→丙→甲→乙圖(十九)
108,社會,39,39.學者對日本統治時期臺灣學生的校外旅行有以下敘述：「臺北因是政治中心，常是外地學校旅行的首選，當時參訪景點包含臺灣神社、臺北市街、總督府等，讓學童藉此感受臺北的文明進步。隨著此一史事的發生，日本展開對外作戰，之後的旅遊行程則以到臺灣神社參拜、為國祈福，並前往醫院慰問戰爭中受傷士兵為主。」文中的「史事」應為下列何者？(A)(B)苗栗事件噍吧哖事件(C)(D)
108,社會,40,40.新聞報導：新竹縣及縣內的竹北市人口成長快速，若照目前的增長速度推2018估，到了年底舉辦地方選舉時，依據相關法律的規定，竹北市選民所能選出的地方民意代表席次，都各將增加一席。上述報導中所指稱的地方民意代表，應為下列哪一組合？(A)市議員、立法委員(B)縣議員、立法委員(C)市議員、市民代表(D)
108,社會,41,"41.400小邁家每個月第一天自製罐醬菜販售，且為保持產品品質，當月沒賣完的產品就會銷()毀，絕不在下個月販售。圖二十為上半年消費者對小邁家自製醬菜的需求數量圖。根據圖中資料判斷，小邁家的醬菜上半年銷售總量為多少罐？(A)2,000(B)2,100()圖二十(C)2,300(D)2,400"
108,社會,42,42.表(六)為某一時期官方所頒行機表(六)關學校放假日期的部分內容，放假日期放假事由及天數根據內容判斷，此一日程最可1/1中華民國開國紀念，放假一天能由下列何者所頒行？1/2-1/3新年，放假二天(A)1895年的清廷3/12孫中山逝世紀念，放假一天(B)1929年的南京國民政府黃花崗七十二烈士殉國紀念，(C)1945年的臺灣總督府3/29放假一天(D)1979
108,社會,43,43.()圖二十一為某國以該國著名的景觀為主題所發行的郵票。這些郵票最可能是由下列何國所發行？(A)法國(B)瑞士(C)德國(D)
108,社會,44,44.王先生計畫在圖(二十二)中的甲、乙、表(七)()丙、丁選擇一地開設工廠，表七呈成本現選擇不同地點設廠的生產成本。若地點()萬元不同設廠地點的成本差異僅來自運輸50甲成本，則相較於原料，該工廠的產品100具有下列何種特性？乙(A)易腐敗丙180()圖二十二(B)易破碎丁200(C)體積變小(D)
108,社會,45,45.外流就業人口是指不住在戶籍表(八)地縣市，而住在外縣市之就業外流就業外流就業人口占行政區人口，例如某人戶籍地在嘉義人口(千人)該區就業人口比率(%)縣，但因工作而住在臺南市，1230.78甲則計入嘉義縣的外流就業人3129.86乙()2012(口。表八為年桃園縣已8325.06丙)改制為桃園市、雲林縣、臺596.28丁東縣、澎湖縣四個行政區的外流就業人口統計資料，其中何者為桃園縣？(A)(B)甲乙(C)(D)
108,社會,46,46.十九世紀後期，一位美國學者到臺南考察，當地西拉雅族頭目帶著二十餘份文件讓他瀏覽，這些文件以羅馬字母、漢字拼寫，標注清朝雍正、乾隆及嘉慶的年號和日期，又蓋有印章。他認為這是極有價值的史料，因此便以槍枝換取了這些文件。這些文件的內容最可能包含下列何者？(A)噍吧哖事件始末(B)安平洋行貿易資料(C)臺灣總督府林野調查紀錄(D)
108,社會,47,47.第二次世界大戰後，許多殖民地脫離原殖民母國獨立而成為新興國家，但由於當初列強占領時未考慮該地區族群、宗教等因素，導致這些新興國家境內常因不同立場、生活方式等而發生衝突。下列何種作法最有助於減緩上述衝突？(A)發揚主流價值，同化少數族群(B)削弱次文化勢力，獨尊強勢文化(C)尊重不同族群，包容多元文化差異(D)
108,社會,48,48.()圖二十三為日本近年來對於中國和東協國家的投資金額統計，對兩者投資金額差距擴大與下列何者關係最為密切？(A)東南亞天災日益頻繁(B)東協的生產成本較低(C)中國實施全面開放二胎(D)
108,社會,49,49.全球穆斯林人口成長快速，市場商機相當龐大，資訊科技產業針對該族群的需求，設計相關產品，例如智慧型手機的應用程式可在任何地點指引禮拜方向、提醒禮拜時間、判別經過認證的食物等。下列何者也是針對上述族群所設計？(A)線上拉丁文翻譯字典(B)手機查詢無牛肉料理的餐廳(C)《聖經》閱讀筆及口袋電子書(D)
108,社會,50,50.宋朝宰相王安石力圖變法，但因個性固執，不接納眾人意見，加上用人不當，導致變法失敗。若某部連續劇讓王安石以穿越時空的方式，意外成為我國最高行政機關首長，然而他的作風依舊不變，引發朝野不滿。根據我國現行憲政體制判斷，下列何者最可能是穿越時空後的王安石將面臨的處境？(A)(B)由憲法法庭審理被監察院提案糾正(C)(D)
108,社會,51,51.表(九)是一件發生在表(九)中國境內的案件審判審判概況概況，根據內容判審判地點廈門的美國領事法庭斷，此審判最可能出裁決者美國駐廈門領事館總領事現在下列何時？陪審員三人，包括一名美國領事館代表(A)十七世紀前期J.H.Edward被告美國公民(B)十八世紀前期罪名於中國非法徵募及販運勞工至國外(C)十九世紀後期(D)判決依美國法律判決一年監禁、罰款一千美元
108,社會,52,52.「這個國家有著多處世界文化遺產，包括馬雅文明的城市遺址、阿茲提克帝國神廟遺跡、西班牙殖民時期重要銀礦區，和多座壯麗的天主教教堂及修道院。」此一國家最可能是下列何者？(A)(B)巴西古巴(C)(D)
108,社會,53,53.我國總統自直接民選以來，歷表(十)屆總統、副總統選舉的選舉資總人數具投票權具投票權投票率屆數()()()(%)(%)料概況，如表十所示。根據萬人人數萬人人數比例表中資料判斷，可對近年的社92131143167.1676.04會現象做出何項推論？102213154669.8682.69(A)人口結構顯示出少子化現象112257165073.1280.28(B)民眾政治參與意願逐年上升122292173275.5676.33(C)自然增加率大於社會增加率132322180877.8874.38(D)
108,社會,54,54.上述「統治政權」，曾同時在臺灣設置下列哪一個行政區？(A)(B)淡水廳天興州(C)(D)
108,社會,55,55.上文中的區公所主要是經由下列何種方式，來達到活絡地方經濟的目的？(A)提高農漁牧業比例(B)興建社區活動中心(C)增加地方賦稅收入(D)
108,社會,56,56.由文中內容判斷，下列何項作法最有助於解決「籃籗會」活動所產生的問題，且不影響區公所舉辦此活動的目的？(A)調高到訪遊客的入場停車費用(B)調降販售業者的攤位承租費用(C)提供免費公車以減少車輛進出(D)
108,社會,57,57.文中所指的霧氣最可能來自下列何者？(A)大西洋(B)太平洋(C)印度洋(D)
108,社會,58,58.根據上文判斷，下列何者最可能是適宜推廣此項設備的地區？(A)亞洲東南部(B)非洲西南部(C)歐洲西北部(D)
108,社會,59,59.關於文中最初提及的降低農業損失作法及其影響，隱含了下列哪一概念？(A)比較利益(B)供給法則(C)受益原則(D)
108,社會,60,60.文中林姓農夫的轉變，可用下列何者說明？(A)制度變遷影響生產者行為(B)制度變遷影響消費者行為(C)理念變遷影響生產者行為(D)
108,社會,61,61.關於文中提及企業主與農夫合作的方式，若雙方在合作內容簽訂生效後，對於內容發生爭議，以下列何種方式處理最為適當？(A)向調解委員會聲請調解(B)向當地警察局提出告訴(C)向地方法院提起刑事訴訟(D)
108,社會,62,62.根據上文與圖中資訊判斷，上述「歐洲綠化帶」主要路線的形成，最可能與下列何者關係密切？(A)希臘正教與羅馬公教的衝突對立(B)第一次世界大戰時壕溝戰的僵持(C)德蘇互不侵犯條約下的勢力畫分(D)
108,社會,63,63.根據上文，近年來「歐洲綠化帶」的工作團()隊，應是在圖二十六中甲、乙、丙、丁何處，協助規畫設立生態保護區域？(A)甲(B)乙(C)丙(D)
108,自然,1,1.野外露營或攀登高山時，鎂塊常是求生必備的物品之一。將鎂塊削成碎片，在潮濕環境或強風吹襲中，仍然能引燃柴火，是一種較不受環境限制的野外生火方式。關於將鎂塊「削成碎片」的動作，主要是考慮下列何種影響反應速率的因素？(A)(B)溫度催化劑(C)(D)
108,自然,2,2.()圖一為小賀進行某實驗的步驟圖，最後觀察燈泡是否發亮。關於燈泡發亮與否及其解釋原因，下列何者正確？(cid:1053)(cid:3979)(cid:3112)()圖一(A)(B)會發亮，因濾液只含有水會發亮，因濾液含有電解質(C)(D)
108,自然,3,3.()表一為某地區某日整天每三個小時區間的降雨機率表，根據表中的資訊，下列推論何者最合理？(A)25%該地區當天的降雨機率皆為(B)12該地區當天有下雨的時間為小時(C)該地區當天最可能下雨的時段為午後至傍晚(D)
108,自然,4,4.若將人體的白血球及植物的保衛細胞分別置於兩杯蒸餾水中一段時間，關於哪一種細胞不會破裂及其原因，下列何者最合理？(A)(B)白血球，因具粒線體白血球，因具細胞膜(C)(D)
108,自然,5,5.小帆想知道某一植株在不同環境條件下，葉片行光合作用時速率的快慢，應依據下列哪一資料進行推測最為合理？(A)(B)單位時間內產生氧氣的量單位時間內消耗葉綠素的量(C)(D)
